"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"15.02.2018 01:00 - 15.02.2018 02:00","0","0","0","843","840","840","1181","1163","1163"
"15.02.2018 02:00 - 15.02.2018 03:00","0","0","0","836","835","835","1176","1176","1176"
"15.02.2018 03:00 - 15.02.2018 04:00","0","0","0","824","825","825","1151","1165","1165"
"15.02.2018 04:00 - 15.02.2018 05:00","0","0","0","798","799","799","1104","1123","1123"
"15.02.2018 05:00 - 15.02.2018 06:00","0","0","0","751","746","746","1043","1062","1062"
"15.02.2018 06:00 - 15.02.2018 07:00","0","0","0","684","677","677","972","851","851"
"15.02.2018 07:00 - 15.02.2018 08:00","0","0","0","590","618","618","889","794","794"
"15.02.2018 08:00 - 15.02.2018 09:00","21","21","21","511","593","593","795","722","722"
"15.02.2018 09:00 - 15.02.2018 10:00","89","89","89","490","597","597","696","641","641"
"15.02.2018 10:00 - 15.02.2018 11:00","162","165","165","501","603","603","599","580","580"
"15.02.2018 11:00 - 15.02.2018 12:00","217","226","226","506","609","633","521","556","510"
"15.02.2018 12:00 - 15.02.2018 13:00","279","340","340","485","644","640","465","552","498"
"15.02.2018 13:00 - 15.02.2018 14:00","341","450","450","464","620","627","422","534","480"
"15.02.2018 14:00 - 15.02.2018 15:00","377","448","448","467","557","566","391","494","447"
"15.02.2018 15:00 - 15.02.2018 16:00","335","349","349","465","563","530","379","439","406"
"15.02.2018 16:00 - 15.02.2018 17:00","203","224","224","451","575","482","366","386","295"
"15.02.2018 17:00 - 15.02.2018 18:00","44","45","45","476","590","526","351","353","298"
"15.02.2018 18:00 - 15.02.2018 19:00","0","0","0","517","623","581","345","354","317"
"15.02.2018 19:00 - 15.02.2018 20:00","0","0","0","523","611","572","353","381","347"
"15.02.2018 20:00 - 15.02.2018 21:00","0","0","0","537","617","572","367","405","365"
"15.02.2018 21:00 - 15.02.2018 22:00","0","0","0","572","659","415","373","414","365"
"15.02.2018 22:00 - 15.02.2018 23:00","0","0","0","592","677","509","371","411","376"
"15.02.2018 23:00 - 16.02.2018 00:00","0","0","0","591","668","543","357","398","380"
"16.02.2018 00:00 - 16.02.2018 01:00","0","0","0","664","559","559","383","379","379"
"16.02.2018 01:00 - 16.02.2018 02:00","0","0","0","623","564","564","372","374","374"
"16.02.2018 02:00 - 16.02.2018 03:00","0","0","0","582","577","577","363","372","372"
"16.02.2018 03:00 - 16.02.2018 04:00","0","0","0","552","558","558","357","369","369"
"16.02.2018 04:00 - 16.02.2018 05:00","0","0","0","508","515","515","353","363","363"
"16.02.2018 05:00 - 16.02.2018 06:00","0","0","0","449","470","470","342","353","353"
"16.02.2018 06:00 - 16.02.2018 07:00","0","0","0","389","473","473","320","293","293"
"16.02.2018 07:00 - 16.02.2018 08:00","1","1","1","320","377","377","282","263","263"
"16.02.2018 08:00 - 16.02.2018 09:00","195","190","190","243","283","283","235","214","214"
"16.02.2018 09:00 - 16.02.2018 10:00","661","643","643","174","208","208","181","153","153"
"16.02.2018 10:00 - 16.02.2018 11:00","1144","1109","1109","122","155","155","122","97","97"
"16.02.2018 11:00 - 16.02.2018 12:00","1456","1376","1376","90","117","83","80","66","56"
"16.02.2018 12:00 - 16.02.2018 13:00","1596","1523","1523","71","90","63","64","56","46"
"16.02.2018 13:00 - 16.02.2018 14:00","1571","1503","1503","59","71","44","56","51","44"
"16.02.2018 14:00 - 16.02.2018 15:00","1372","1261","1261","45","56","30","48","42","41"
"16.02.2018 15:00 - 16.02.2018 16:00","971","910","910","31","41","20","39","32","35"
"16.02.2018 16:00 - 16.02.2018 17:00","494","480","480","24","27","2","29","23","21"
"16.02.2018 17:00 - 16.02.2018 18:00","111","110","110","22","22","3","23","17","15"
"16.02.2018 18:00 - 16.02.2018 19:00","0","0","0","21","20","4","24","15","13"
"16.02.2018 19:00 - 16.02.2018 20:00","0","0","0","23","20","6","31","19","17"
"16.02.2018 20:00 - 16.02.2018 21:00","0","0","0","26","20","10","45","32","31"
"16.02.2018 21:00 - 16.02.2018 22:00","0","0","0","31","23","12","69","54","41"
"16.02.2018 22:00 - 16.02.2018 23:00","0","0","0","40","35","30","98","86","78"
"16.02.2018 23:00 - 17.02.2018 00:00","0","0","0","48","53","55","124","119","124"
"17.02.2018 00:00 - 17.02.2018 01:00","0","0","0","67","74","74","172","173","173"
"17.02.2018 01:00 - 17.02.2018 02:00","0","0","0","80","86","86","197","208","208"
"17.02.2018 02:00 - 17.02.2018 03:00","0","0","0","82","87","87","206","217","217"
"17.02.2018 03:00 - 17.02.2018 04:00","0","0","0","78","76","76","204","209","209"
"17.02.2018 04:00 - 17.02.2018 05:00","0","0","0","73","67","67","192","206","206"
"17.02.2018 05:00 - 17.02.2018 06:00","0","0","0","65","63","63","175","209","209"
"17.02.2018 06:00 - 17.02.2018 07:00","0","0","0","53","42","42","163","240","240"
"17.02.2018 07:00 - 17.02.2018 08:00","1","1","1","44","53","53","154","231","231"
"17.02.2018 08:00 - 17.02.2018 09:00","101","77","77","35","51","51","136","198","198"
"17.02.2018 09:00 - 17.02.2018 10:00","357","298","298","28","44","44","108","151","151"
"17.02.2018 10:00 - 17.02.2018 11:00","633","531","531","22","32","32","82","101","101"
"17.02.2018 11:00 - 17.02.2018 12:00","875","731","731","18","21","32","69","65","58"
"17.02.2018 12:00 - 17.02.2018 13:00","1109","936","936","16","12","21","63","47","39"
"17.02.2018 13:00 - 17.02.2018 14:00","1228","1037","1037","16","5","12","63","39","33"
"17.02.2018 14:00 - 17.02.2018 15:00","1175","1109","1109","15","4","9","66","37","31"
"17.02.2018 15:00 - 17.02.2018 16:00","887","827","827","13","4","7","70","37","33"
"17.02.2018 16:00 - 17.02.2018 17:00","470","485","485","14","3","3","70","37","26"
"17.02.2018 17:00 - 17.02.2018 18:00","111","103","103","16","3","3","66","37","33"
"17.02.2018 18:00 - 17.02.2018 19:00","0","0","0","21","3","4","62","39","42"
"17.02.2018 19:00 - 17.02.2018 20:00","0","0","0","31","5","4","55","38","47"
"17.02.2018 20:00 - 17.02.2018 21:00","0","0","0","49","8","4","49","35","48"
"17.02.2018 21:00 - 17.02.2018 22:00","0","0","0","80","12","9","46","34","51"
"17.02.2018 22:00 - 17.02.2018 23:00","0","0","0","98","17","17","49","36","53"
"17.02.2018 23:00 - 18.02.2018 00:00","0","0","0","99","29","28","60","40","62"
"18.02.2018 00:00 - 18.02.2018 01:00","0","0","0","18","39","39","43","76","76"
"18.02.2018 01:00 - 18.02.2018 02:00","0","0","0","22","46","46","48","93","93"
"18.02.2018 02:00 - 18.02.2018 03:00","0","0","0","27","48","48","55","110","110"
"18.02.2018 03:00 - 18.02.2018 04:00","0","0","0","32","49","49","64","127","127"
"18.02.2018 04:00 - 18.02.2018 05:00","0","0","0","37","50","50","75","144","144"
"18.02.2018 05:00 - 18.02.2018 06:00","0","0","0","41","51","51","86","163","163"
"18.02.2018 06:00 - 18.02.2018 07:00","0","0","0","44","29","29","96","185","185"
"18.02.2018 07:00 - 18.02.2018 08:00","1","1","1","49","40","40","100","201","201"
"18.02.2018 08:00 - 18.02.2018 09:00","162","198","198","55","48","48","101","193","193"
"18.02.2018 09:00 - 18.02.2018 10:00","532","622","622","58","52","52","94","157","157"
"18.02.2018 10:00 - 18.02.2018 11:00","903","1041","1041","60","52","52","76","112","112"
"18.02.2018 11:00 - 18.02.2018 12:00","1181","1289","1289","60","49","25","59","83","78"
"18.02.2018 12:00 - 18.02.2018 13:00","1339","1410","1410","61","45","31","49","71","69"
"18.02.2018 13:00 - 18.02.2018 14:00","1345","1364","1364","62","44","33","43","63","64"
"18.02.2018 14:00 - 18.02.2018 15:00","1180","1224","1224","59","46","32","40","59","62"
"18.02.2018 15:00 - 18.02.2018 16:00","846","846","846","50","49","29","39","60","66"
"18.02.2018 16:00 - 18.02.2018 17:00","446","453","453","43","52","55","40","67","80"
"18.02.2018 17:00 - 18.02.2018 18:00","107","108","108","42","65","52","47","83","92"
"18.02.2018 18:00 - 18.02.2018 19:00","0","0","0","52","85","58","64","112","121"
"18.02.2018 19:00 - 18.02.2018 20:00","0","0","0","79","118","91","92","151","163"
"18.02.2018 20:00 - 18.02.2018 21:00","0","0","0","121","161","146","127","192","211"
"18.02.2018 21:00 - 18.02.2018 22:00","0","0","0","164","201","357","168","230","294"
"18.02.2018 22:00 - 18.02.2018 23:00","0","0","0","188","223","377","205","260","321"
"18.02.2018 23:00 - 19.02.2018 00:00","0","0","0","197","221","357","230","274","315"
"19.02.2018 00:00 - 19.02.2018 01:00","0","0","0","213","332","332","275","289","289"
"19.02.2018 01:00 - 19.02.2018 02:00","0","0","0","193","308","308","254","263","263"
"19.02.2018 02:00 - 19.02.2018 03:00","0","0","0","171","293","293","234","247","247"
"19.02.2018 03:00 - 19.02.2018 04:00","0","0","0","152","281","281","220","231","231"
"19.02.2018 04:00 - 19.02.2018 05:00","0","0","0","142","261","261","210","219","219"
"19.02.2018 05:00 - 19.02.2018 06:00","0","0","0","135","230","230","196","211","211"
"19.02.2018 06:00 - 19.02.2018 07:00","0","0","0","130","227","227","179","180","180"
"19.02.2018 07:00 - 19.02.2018 08:00","1","1","1","130","222","222","165","171","171"
"19.02.2018 08:00 - 19.02.2018 09:00","77","75","75","129","231","231","146","157","157"
"19.02.2018 09:00 - 19.02.2018 10:00","254","240","240","122","234","234","115","132","132"
"19.02.2018 10:00 - 19.02.2018 11:00","415","377","377","115","229","229","82","105","105"
"19.02.2018 11:00 - 19.02.2018 12:00","550","447","447","108","210","189","58","84","93"
"19.02.2018 12:00 - 19.02.2018 13:00","632","451","451","97","184","180","45","67","75"
"19.02.2018 13:00 - 19.02.2018 14:00","627","402","402","87","161","164","37","54","60"
"19.02.2018 14:00 - 19.02.2018 15:00","539","358","358","80","144","146","34","45","50"
"19.02.2018 15:00 - 19.02.2018 16:00","380","253","253","79","133","131","34","42","45"
"19.02.2018 16:00 - 19.02.2018 17:00","205","155","155","81","121","158","38","44","36"
"19.02.2018 17:00 - 19.02.2018 18:00","49","32","32","86","110","144","46","52","44"
"19.02.2018 18:00 - 19.02.2018 19:00","0","0","0","91","99","122","62","63","57"
"19.02.2018 19:00 - 19.02.2018 20:00","0","0","0","92","86","101","81","73","67"
"19.02.2018 20:00 - 19.02.2018 21:00","0","0","0","91","71","83","98","78","68"
"19.02.2018 21:00 - 19.02.2018 22:00","0","0","0","94","60","71","110","79","57"
"19.02.2018 22:00 - 19.02.2018 23:00","0","0","0","93","49","71","119","73","54"
"19.02.2018 23:00 - 20.02.2018 00:00","0","0","0","88","42","72","123","63","50"
"20.02.2018 00:00 - 20.02.2018 01:00","0","0","0","42","75","75","48","45","45"
"20.02.2018 01:00 - 20.02.2018 02:00","0","0","0","47","73","73","41","41","41"
"20.02.2018 02:00 - 20.02.2018 03:00","0","0","0","40","63","63","36","39","39"
"20.02.2018 03:00 - 20.02.2018 04:00","0","0","0","30","57","57","36","38","38"
"20.02.2018 04:00 - 20.02.2018 05:00","0","0","0","33","53","53","42","41","41"
"20.02.2018 05:00 - 20.02.2018 06:00","0","0","0","49","57","57","54","46","46"
"20.02.2018 06:00 - 20.02.2018 07:00","0","0","0","54","34","34","66","47","47"
"20.02.2018 07:00 - 20.02.2018 08:00","2","2","2","42","28","28","72","47","47"
"20.02.2018 08:00 - 20.02.2018 09:00","125","144","144","34","26","26","66","39","39"
"20.02.2018 09:00 - 20.02.2018 10:00","366","422","422","34","19","19","49","29","29"
"20.02.2018 10:00 - 20.02.2018 11:00","575","636","636","30","13","13","36","22","22"
"20.02.2018 11:00 - 20.02.2018 12:00","731","699","699","31","14","3","35","21","16"
"20.02.2018 12:00 - 20.02.2018 13:00","841","719","719","40","17","4","42","25","17"
"20.02.2018 13:00 - 20.02.2018 14:00","867","646","646","44","21","6","56","37","22"
"20.02.2018 14:00 - 20.02.2018 15:00","764","597","597","52","29","13","83","60","32"
"20.02.2018 15:00 - 20.02.2018 16:00","557","424","424","79","48","31","129","97","51"
"20.02.2018 16:00 - 20.02.2018 17:00","310","212","212","125","71","50","186","145","70"
"20.02.2018 17:00 - 20.02.2018 18:00","80","51","51","176","102","96","242","202","121"
"20.02.2018 18:00 - 20.02.2018 19:00","0","0","0","234","157","147","300","269","184"
"20.02.2018 19:00 - 20.02.2018 20:00","0","0","0","289","235","220","354","337","254"
"20.02.2018 20:00 - 20.02.2018 21:00","0","0","0","323","311","293","391","387","317"
"20.02.2018 21:00 - 20.02.2018 22:00","0","0","0","329","358","282","408","409","284"
"20.02.2018 22:00 - 20.02.2018 23:00","0","0","0","318","364","328","407","409","316"
"20.02.2018 23:00 - 21.02.2018 00:00","0","0","0","292","316","315","396","395","325"
"21.02.2018 00:00 - 21.02.2018 01:00","0","0","0","264","243","243","360","318","318"
"21.02.2018 01:00 - 21.02.2018 02:00","0","0","0","188","174","174","325","296","296"
"21.02.2018 02:00 - 21.02.2018 03:00","0","0","0","139","141","141","285","265","265"
"21.02.2018 03:00 - 21.02.2018 04:00","0","0","0","127","124","124","258","250","250"
"21.02.2018 04:00 - 21.02.2018 05:00","0","0","0","135","121","121","254","250","250"
"21.02.2018 05:00 - 21.02.2018 06:00","0","0","0","154","133","133","263","255","255"
"21.02.2018 06:00 - 21.02.2018 07:00","0","0","0","158","207","207","257","224","224"
"21.02.2018 07:00 - 21.02.2018 08:00","2","2","2","142","211","211","224","208","208"
"21.02.2018 08:00 - 21.02.2018 09:00","154","289","289","126","196","196","185","176","176"
"21.02.2018 09:00 - 21.02.2018 10:00","476","856","856","116","172","172","160","144","144"
"21.02.2018 10:00 - 21.02.2018 11:00","763","1449","1449","107","153","153","153","136","136"
"21.02.2018 11:00 - 21.02.2018 12:00","955","1657","1657","98","140","143","166","159","148"
"21.02.2018 12:00 - 21.02.2018 13:00","1092","1926","1926","101","137","126","199","204","200"
"21.02.2018 13:00 - 21.02.2018 14:00","1142","1923","1923","111","140","121","244","253","249"
"21.02.2018 14:00 - 21.02.2018 15:00","1062","1607","1607","121","150","126","294","296","289"
"21.02.2018 15:00 - 21.02.2018 16:00","819","1257","1257","134","177","139","342","333","324"
"21.02.2018 16:00 - 21.02.2018 17:00","467","703","703","173","222","100","372","361","274"
"21.02.2018 17:00 - 21.02.2018 18:00","124","210","210","223","277","145","384","378","311"
"21.02.2018 18:00 - 21.02.2018 19:00","1","1","1","262","327","194","402","396","343"
"21.02.2018 19:00 - 21.02.2018 20:00","0","0","0","300","356","228","430","424","372"
"21.02.2018 20:00 - 21.02.2018 21:00","0","0","0","340","351","254","451","454","398"
"21.02.2018 21:00 - 21.02.2018 22:00","0","0","0","368","343","297","460","471","398"
"21.02.2018 22:00 - 21.02.2018 23:00","0","0","0","373","336","311","458","468","406"
"21.02.2018 23:00 - 22.02.2018 00:00","0","0","0","367","315","304","448","450","410"
"22.02.2018 00:00 - 22.02.2018 01:00","0","0","0","296","308","308","434","414","414"
"22.02.2018 01:00 - 22.02.2018 02:00","0","0","0","307","321","321","438","417","417"
"22.02.2018 02:00 - 22.02.2018 03:00","0","0","0","317","342","342","437","418","418"
"22.02.2018 03:00 - 22.02.2018 04:00","0","0","0","356","376","376","440","423","423"
"22.02.2018 04:00 - 22.02.2018 05:00","0","0","0","396","410","410","451","437","437"
"22.02.2018 05:00 - 22.02.2018 06:00","0","0","0","429","441","441","462","458","458"
"22.02.2018 06:00 - 22.02.2018 07:00","0","0","0","462","543","543","470","454","454"
"22.02.2018 07:00 - 22.02.2018 08:00","7","7","7","476","564","564","472","460","460"
"22.02.2018 08:00 - 22.02.2018 09:00","332","348","348","477","557","557","468","456","456"
"22.02.2018 09:00 - 22.02.2018 10:00","930","964","964","470","538","538","473","461","461"
"22.02.2018 10:00 - 22.02.2018 11:00","1481","1529","1529","460","506","506","501","488","488"
"22.02.2018 11:00 - 22.02.2018 12:00","1848","1784","1784","446","476","435","542","529","451"
"22.02.2018 12:00 - 22.02.2018 13:00","2038","1976","1976","426","454","429","595","582","519"
"22.02.2018 13:00 - 22.02.2018 14:00","2049","1963","1963","412","435","417","651","649","604"
"22.02.2018 14:00 - 22.02.2018 15:00","1841","1723","1723","412","421","405","698","731","704"
"22.02.2018 15:00 - 22.02.2018 16:00","1419","1326","1326","430","438","415","729","797","788"
"22.02.2018 16:00 - 22.02.2018 17:00","842","782","782","460","494","459","729","810","858"
"22.02.2018 17:00 - 22.02.2018 18:00","256","241","241","498","558","526","709","786","822"
"22.02.2018 18:00 - 22.02.2018 19:00","2","2","2","542","613","587","696","764","782"
"22.02.2018 19:00 - 22.02.2018 20:00","0","0","0","583","662","640","702","762","761"
"22.02.2018 20:00 - 22.02.2018 21:00","0","0","0","603","695","682","717","772","765"
"22.02.2018 21:00 - 22.02.2018 22:00","0","0","0","614","701","745","717","773","696"
"22.02.2018 22:00 - 22.02.2018 23:00","0","0","0","603","681","728","689","742","675"
"22.02.2018 23:00 - 23.02.2018 00:00","0","0","0","571","652","684","641","684","625"
"23.02.2018 00:00 - 23.02.2018 01:00","0","0","0","612","640","640","610","574","574"
"23.02.2018 01:00 - 23.02.2018 02:00","0","0","0","581","599","599","584","552","552"
"23.02.2018 02:00 - 23.02.2018 03:00","0","0","0","549","558","558","579","557","557"
"23.02.2018 03:00 - 23.02.2018 04:00","0","0","0","530","531","531","582","573","573"
"23.02.2018 04:00 - 23.02.2018 05:00","0","0","0","534","516","516","587","590","590"
"23.02.2018 05:00 - 23.02.2018 06:00","0","0","0","546","509","509","592","596","596"
"23.02.2018 06:00 - 23.02.2018 07:00","0","0","0","546","609","609","595","522","522"
"23.02.2018 07:00 - 23.02.2018 08:00","10","10","10","554","613","613","598","519","519"
"23.02.2018 08:00 - 23.02.2018 09:00","354","350","350","576","614","614","603","530","530"
"23.02.2018 09:00 - 23.02.2018 10:00","960","949","949","593","620","620","622","562","562"
"23.02.2018 10:00 - 23.02.2018 11:00","1509","1496","1496","605","607","607","656","613","613"
"23.02.2018 11:00 - 23.02.2018 12:00","1896","1744","1744","615","572","565","700","666","624"
"23.02.2018 12:00 - 23.02.2018 13:00","2115","1940","1940","630","572","567","745","715","658"
"23.02.2018 13:00 - 23.02.2018 14:00","2122","1966","1966","639","598","584","772","745","687"
"23.02.2018 14:00 - 23.02.2018 15:00","1918","1831","1831","648","630","610","780","756","707"
"23.02.2018 15:00 - 23.02.2018 16:00","1504","1441","1441","671","671","650","781","769","732"
